ID,CREATE DATE,STATUS,PRIORITY,GEORAPHY,CLOSE DATE,AGE,Description
INC00393,2023-01-19,Closed,P3,US,2023-01-19,0,Desc for INC00393
INC00394,2022-11-30,Closed,P2,US,2022-12-08,8,Desc for INC00394
INC00395,2023-03-27,WIP,P3,Europe,,115,Desc for INC00395
INC00396,2023-05-11,Closed,P2,US,2023-05-11,0,Desc for INC00396
INC00397,2023-03-03,New,P2,Europe,,139,Desc for INC00397
INC00398,2023-02-27,Closed,P4,US,2023-03-10,11,Desc for INC00398
INC00399,2023-06-06,WIP,P1,Asia,,44,Desc for INC00399
INC00400,2023-01-30,New,P4,Europe,,171,Desc for INC00400
INC00401,2023-05-23,Closed,P2,Asia,2023-06-03,11,Desc for INC00401
INC00402,2023-05-31,New,P3,Europe,,50,Desc for INC00402
INC00403,2022-11-30,Closed,P1,US,2022-12-03,3,Desc for INC00403
INC00404,2023-04-30,New,P1,US,,81,Desc for INC00404
INC00405,2023-05-17,New,P3,US,,64,Desc for INC00405
INC00406,2023-04-30,Closed,P4,US,2023-05-07,7,Desc for INC00406
INC00407,2023-02-15,New,P3,Asia,,155,Desc for INC00407
INC00408,2023-02-24,Closed,P2,Asia,2023-02-24,0,Desc for INC00408
INC00409,2023-04-16,Closed,P2,US,2023-04-21,5,Desc for INC00409
INC00410,2023-03-22,Closed,P2,Europe,2023-03-26,4,Desc for INC00410
INC00411,2023-02-27,Closed,P2,US,2023-02-27,0,Desc for INC00411
INC00412,2022-12-09,Closed,P4,US,2022-12-09,0,Desc for INC00412
INC00413,2023-06-12,WIP,P1,Asia,,38,Desc for INC00413
INC00414,2023-01-19,Closed,P4,US,2023-01-31,12,Desc for INC00414
INC00415,2023-02-06,Closed,P4,Asia,2023-02-08,2,Desc for INC00415
INC00416,2023-04-16,New,P1,Europe,,95,Desc for INC00416
INC00417,2023-03-08,Closed,P1,Europe,2023-03-19,11,Desc for INC00417
INC00418,2023-04-04,Closed,P2,Europe,2023-04-06,2,Desc for INC00418
INC00419,2023-01-31,Closed,P1,Europe,2023-02-03,3,Desc for INC00419
INC00420,2023-04-16,Closed,P2,Europe,2023-04-17,1,Desc for INC00420
INC00421,2023-01-18,New,P2,US,,183,Desc for INC00421
INC00422,2023-01-11,WIP,P2,US,,190,Desc for INC00422
INC00423,2022-12-26,WIP,P2,Europe,,206,Desc for INC00423
INC00424,2022-11-26,Closed,P2,US,2022-11-27,1,Desc for INC00424
INC00425,2022-12-26,WIP,P4,US,,206,Desc for INC00425
INC00426,2023-04-25,New,P4,US,,86,Desc for INC00426
INC00427,2023-01-06,New,P2,Asia,,195,Desc for INC00427
INC00428,2022-12-19,Closed,P2,US,2022-12-21,2,Desc for INC00428
INC00429,2022-12-07,Closed,P2,US,2022-12-14,7,Desc for INC00429
INC00430,2023-05-25,WIP,P3,Asia,,56,Desc for INC00430
INC00431,2023-05-03,New,P1,US,,78,Desc for INC00431
INC00432,2022-12-25,Closed,P3,US,2022-12-27,2,Desc for INC00432
INC00433,2023-05-25,New,P2,US,,56,Desc for INC00433
INC00434,2023-06-07,New,P4,Asia,,43,Desc for INC00434
INC00435,2023-02-26,Closed,P3,US,2023-03-02,4,Desc for INC00435
INC00436,2023-05-04,New,P2,Europe,,77,Desc for INC00436
INC00437,2023-01-25,WIP,P2,Europe,,176,Desc for INC00437
INC00438,2023-02-21,Closed,P3,Asia,2023-03-01,8,Desc for INC00438
INC00439,2022-11-25,WIP,P2,US,,237,Desc for INC00439
INC00440,2023-02-06,New,P2,US,,164,Desc for INC00440
INC00441,2023-02-11,Closed,P1,US,2023-02-24,13,Desc for INC00441
INC00442,2023-02-07,New,P2,US,,163,Desc for INC00442
INC00443,2023-01-16,Closed,P1,Asia,2023-01-26,10,Desc for INC00443
INC00444,2023-01-25,New,P2,US,,176,Desc for INC00444
INC00445,2023-03-23,Closed,P3,US,2023-03-27,4,Desc for INC00445
INC00446,2023-02-25,Closed,P3,US,2023-03-09,12,Desc for INC00446
INC00447,2023-06-10,New,P1,US,,40,Desc for INC00447
INC00448,2022-12-04,New,P3,Europe,,228,Desc for INC00448
INC00449,2023-01-30,New,P3,US,,171,Desc for INC00449
INC00450,2023-01-27,Closed,P2,Europe,2023-01-29,2,Desc for INC00450
INC00451,2023-03-23,Closed,P1,Europe,2023-03-23,0,Desc for INC00451
INC00452,2023-01-20,New,P4,Asia,,181,Desc for INC00452
INC00453,2022-11-29,WIP,P2,US,,233,Desc for INC00453
INC00454,2023-02-09,Closed,P2,Asia,2023-02-10,1,Desc for INC00454
INC00455,2022-12-17,Closed,P2,Europe,2022-12-17,0,Desc for INC00455
INC00456,2023-01-16,New,P4,US,,185,Desc for INC00456
INC00457,2023-02-13,Closed,P1,Asia,2023-02-27,14,Desc for INC00457
INC00458,2023-03-07,Closed,P1,US,2023-03-11,4,Desc for INC00458
INC00459,2023-03-06,New,P1,US,,136,Desc for INC00459
INC00460,2023-02-09,WIP,P2,Asia,,161,Desc for INC00460
INC00461,2023-01-22,WIP,P3,Asia,,179,Desc for INC00461
INC00462,2023-06-09,Closed,P4,US,2023-06-09,0,Desc for INC00462
INC00463,2023-05-03,Closed,P3,US,2023-05-03,0,Desc for INC00463
INC00464,2023-02-10,WIP,P2,Asia,,160,Desc for INC00464
INC00465,2023-05-05,New,P2,US,,76,Desc for INC00465
INC00466,2023-05-01,WIP,P3,Europe,,80,Desc for INC00466
INC00467,2023-05-08,Closed,P3,US,2023-05-11,3,Desc for INC00467
INC00468,2023-05-12,Closed,P1,US,2023-05-13,1,Desc for INC00468
INC00469,2023-04-01,New,P2,US,,110,Desc for INC00469
INC00470,2023-04-07,WIP,P3,US,,104,Desc for INC00470
INC00471,2023-01-02,New,P4,US,,199,Desc for INC00471
INC00472,2023-03-09,Closed,P4,US,2023-03-16,7,Desc for INC00472
INC00473,2022-12-21,WIP,P2,US,,211,Desc for INC00473
INC00474,2023-04-22,Closed,P1,US,2023-05-01,9,Desc for INC00474
INC00475,2023-03-20,Closed,P3,US,2023-03-24,4,Desc for INC00475
INC00476,2023-05-11,Closed,P3,US,2023-05-11,0,Desc for INC00476
INC00477,2022-12-16,Closed,P4,US,2022-12-16,0,Desc for INC00477
INC00478,2022-12-08,New,P1,US,,224,Desc for INC00478
INC00479,2022-12-14,New,P3,US,,218,Desc for INC00479
INC00480,2023-02-18,Closed,P2,US,2023-02-22,4,Desc for INC00480
INC00481,2023-04-19,New,P4,US,,92,Desc for INC00481
INC00482,2023-01-24,WIP,P1,Europe,,177,Desc for INC00482
INC00483,2023-02-12,New,P4,Asia,,158,Desc for INC00483
INC00484,2022-11-30,Closed,P2,Europe,2022-12-11,11,Desc for INC00484
INC00485,2022-12-14,New,P2,Asia,,218,Desc for INC00485
INC00486,2023-05-31,Closed,P2,US,2023-06-03,3,Desc for INC00486
INC00487,2023-05-04,Closed,P2,Asia,2023-05-11,7,Desc for INC00487
INC00488,2023-03-31,New,P2,Asia,,111,Desc for INC00488
INC00489,2023-06-08,Closed,P2,Asia,2023-06-09,1,Desc for INC00489
INC00490,2023-03-30,New,P2,US,,112,Desc for INC00490
INC00491,2023-05-09,WIP,P2,Asia,,72,Desc for INC00491
INC00492,2022-11-26,Closed,P1,US,2022-11-29,3,Desc for INC00492
INC00493,2023-04-16,Closed,P3,US,2023-04-17,1,Desc for INC00493
INC00494,2023-04-01,New,P1,Asia,,110,Desc for INC00494
INC00495,2022-12-20,New,P2,Asia,,212,Desc for INC00495
INC00496,2023-04-10,WIP,P2,US,,101,Desc for INC00496
INC00497,2023-02-09,Closed,P2,US,2023-02-15,6,Desc for INC00497
INC00498,2023-05-10,WIP,P4,US,,71,Desc for INC00498
INC00499,2023-05-10,Closed,P3,US,2023-05-10,0,Desc for INC00499
INC00500,2023-01-26,New,P2,US,,175,Desc for INC00500
INC00501,2023-04-05,WIP,P1,US,,106,Desc for INC00501
INC00502,2023-02-08,WIP,P2,US,,162,Desc for INC00502
INC00503,2023-04-01,Closed,P4,US,2023-04-11,10,Desc for INC00503
INC00504,2023-02-06,Closed,P1,US,2023-02-09,3,Desc for INC00504
INC00505,2022-11-27,Closed,P3,US,2022-11-27,0,Desc for INC00505
INC00506,2023-04-26,Closed,P1,Asia,2023-04-28,2,Desc for INC00506
INC00507,2023-03-22,Closed,P2,US,2023-04-03,12,Desc for INC00507
INC00508,2023-04-23,WIP,P3,US,,88,Desc for INC00508
INC00509,2023-04-21,New,P2,US,,90,Desc for INC00509
INC00510,2023-04-16,Closed,P4,US,2023-04-18,2,Desc for INC00510
INC00511,2022-12-12,Closed,P2,Europe,2022-12-19,7,Desc for INC00511
INC00512,2023-05-28,New,P3,US,,53,Desc for INC00512
INC00513,2023-04-16,Closed,P2,Asia,2023-04-25,9,Desc for INC00513
INC00514,2023-02-09,New,P2,US,,161,Desc for INC00514
INC00515,2023-03-01,WIP,P2,Asia,,141,Desc for INC00515
INC00516,2023-06-06,WIP,P1,Europe,,44,Desc for INC00516
INC00517,2023-05-02,Closed,P3,US,2023-05-06,4,Desc for INC00517
INC00518,2023-04-12,Closed,P2,US,2023-04-23,11,Desc for INC00518
INC00519,2023-02-22,New,P2,US,,148,Desc for INC00519
INC00520,2023-02-03,WIP,P3,US,,167,Desc for INC00520
INC00521,2023-02-19,New,P3,US,,151,Desc for INC00521
INC00522,2023-03-13,WIP,P4,US,,129,Desc for INC00522
INC00523,2023-04-19,Closed,P2,US,2023-04-26,7,Desc for INC00523
INC00524,2023-04-23,Closed,P2,US,2023-04-25,2,Desc for INC00524
INC00525,2023-01-15,New,P3,US,,186,Desc for INC00525
INC00526,2023-05-24,Closed,P1,Asia,2023-05-24,0,Desc for INC00526
INC00527,2023-04-19,Closed,P4,Europe,2023-04-30,11,Desc for INC00527
INC00528,2023-01-04,New,P2,US,,197,Desc for INC00528
INC00529,2023-06-04,Closed,P1,US,2023-06-09,5,Desc for INC00529
INC00530,2023-05-09,Closed,P2,US,2023-05-09,0,Desc for INC00530
INC00531,2023-04-21,Closed,P3,US,2023-05-04,13,Desc for INC00531
INC00532,2023-02-22,New,P1,US,,148,Desc for INC00532
INC00533,2022-12-26,Closed,P3,US,2022-12-27,1,Desc for INC00533
INC00534,2022-12-02,Closed,P4,Europe,2022-12-05,3,Desc for INC00534
INC00535,2022-12-02,New,P4,US,,230,Desc for INC00535
INC00536,2023-02-02,Closed,P3,US,2023-02-03,1,Desc for INC00536
INC00537,2023-03-12,Closed,P2,US,2023-03-13,1,Desc for INC00537
INC00538,2023-03-10,New,P3,Asia,,132,Desc for INC00538
INC00539,2023-04-29,Closed,P2,US,2023-04-30,1,Desc for INC00539
INC00540,2023-04-03,Closed,P2,US,2023-04-06,3,Desc for INC00540
INC00541,2023-04-20,New,P4,Asia,,91,Desc for INC00541
INC00542,2023-04-14,New,P2,US,,97,Desc for INC00542
INC00543,2023-03-10,Closed,P2,Asia,2023-03-26,16,Desc for INC00543
INC00544,2023-05-20,New,P4,US,,61,Desc for INC00544
INC00545,2023-04-21,Closed,P2,US,2023-04-22,1,Desc for INC00545
INC00546,2023-03-01,Closed,P2,US,2023-03-05,4,Desc for INC00546
INC00547,2023-02-03,New,P3,US,,167,Desc for INC00547
INC00548,2023-03-04,WIP,P2,US,,138,Desc for INC00548
INC00549,2022-12-07,Closed,P3,US,2022-12-11,4,Desc for INC00549
INC00550,2023-05-03,New,P2,Europe,,78,Desc for INC00550
INC00551,2023-05-19,Closed,P2,Asia,2023-05-24,5,Desc for INC00551
INC00552,2023-04-01,New,P2,Asia,,110,Desc for INC00552
INC00553,2023-02-25,New,P3,US,,145,Desc for INC00553
INC00554,2023-03-09,New,P4,Asia,,133,Desc for INC00554
INC00555,2023-01-23,New,P2,Asia,,178,Desc for INC00555
INC00556,2023-06-03,New,P4,US,,47,Desc for INC00556
INC00557,2023-03-07,Closed,P3,Europe,2023-03-10,3,Desc for INC00557
INC00558,2022-11-27,New,P3,Asia,,235,Desc for INC00558
INC00559,2023-05-31,Closed,P2,Europe,2023-06-11,11,Desc for INC00559
INC00560,2023-05-11,Closed,P2,US,2023-05-15,4,Desc for INC00560
INC00561,2023-02-09,Closed,P2,Asia,2023-02-19,10,Desc for INC00561
INC00562,2023-03-27,WIP,P4,US,,115,Desc for INC00562
INC00563,2023-02-14,WIP,P1,US,,156,Desc for INC00563
INC00564,2023-01-15,New,P2,Asia,,186,Desc for INC00564
INC00565,2023-04-06,New,P3,US,,105,Desc for INC00565
INC00566,2022-11-24,New,P1,Europe,,238,Desc for INC00566
INC00567,2023-05-05,New,P4,Asia,,76,Desc for INC00567
INC00568,2023-05-01,Closed,P3,Asia,2023-05-01,0,Desc for INC00568
INC00569,2023-04-24,WIP,P2,US,,87,Desc for INC00569
INC00570,2023-02-02,Closed,P2,Europe,2023-02-02,0,Desc for INC00570
INC00571,2023-05-14,Closed,P2,US,2023-05-20,6,Desc for INC00571
INC00572,2022-11-26,Closed,P3,Europe,2022-12-04,8,Desc for INC00572
INC00573,2023-02-14,Closed,P4,US,2023-02-15,1,Desc for INC00573
INC00574,2023-01-07,Closed,P1,Asia,2023-01-08,1,Desc for INC00574
INC00575,2022-11-24,New,P2,US,,238,Desc for INC00575
INC00576,2023-06-04,New,P2,US,,46,Desc for INC00576
INC00577,2023-04-21,Closed,P2,Europe,2023-04-21,0,Desc for INC00577
INC00578,2023-03-13,Closed,P2,US,2023-03-13,0,Desc for INC00578
INC00579,2023-03-06,Closed,P3,Europe,2023-03-06,0,Desc for INC00579
INC00580,2023-02-01,Closed,P1,Asia,2023-02-17,16,Desc for INC00580
INC00581,2023-01-20,New,P4,Asia,,181,Desc for INC00581
INC00582,2023-05-19,WIP,P2,Asia,,62,Desc for INC00582
INC00583,2023-02-05,New,P3,Asia,,165,Desc for INC00583
INC00584,2023-05-28,Closed,P1,Asia,2023-06-02,5,Desc for INC00584
INC00585,2023-01-30,New,P2,Europe,,171,Desc for INC00585
INC00586,2023-02-22,New,P2,US,,148,Desc for INC00586
INC00587,2022-11-25,WIP,P1,US,,237,Desc for INC00587
INC00588,2023-06-04,Closed,P4,US,2023-06-04,0,Desc for INC00588
INC00589,2022-12-09,New,P3,US,,223,Desc for INC00589
INC00590,2023-01-06,Closed,P4,US,2023-01-07,1,Desc for INC00590
INC00591,2022-11-25,Closed,P3,US,2022-12-04,9,Desc for INC00591
INC00592,2022-12-05,Closed,P2,Europe,2022-12-06,1,Desc for INC00592
INC00593,2022-12-07,Closed,P1,US,2022-12-26,19,Desc for INC00593
INC00594,2023-05-19,WIP,P3,US,,62,Desc for INC00594
INC00595,2023-04-23,New,P2,US,,88,Desc for INC00595
INC00596,2022-11-24,WIP,P1,US,,238,Desc for INC00596
INC00597,2023-03-29,WIP,P4,US,,113,Desc for INC00597
INC00598,2023-04-11,New,P1,US,,100,Desc for INC00598
INC00599,2022-12-05,WIP,P2,Europe,,227,Desc for INC00599
INC00600,2022-12-01,Closed,P2,Asia,2022-12-14,13,Desc for INC00600
INC00601,2022-12-20,WIP,P2,Asia,,212,Desc for INC00601
INC00602,2023-02-27,WIP,P2,Asia,,143,Desc for INC00602
INC00603,2023-05-07,WIP,P4,US,,74,Desc for INC00603
INC00604,2023-03-02,New,P2,US,,140,Desc for INC00604
INC00605,2023-01-13,Closed,P4,US,2023-01-16,3,Desc for INC00605
INC00606,2023-05-09,New,P2,US,,72,Desc for INC00606
INC00607,2023-05-03,New,P1,Europe,,78,Desc for INC00607
INC00608,2023-06-03,New,P4,US,,47,Desc for INC00608
INC00609,2023-04-06,Closed,P1,US,2023-04-11,5,Desc for INC00609
INC00610,2022-12-22,Closed,P2,US,2022-12-25,3,Desc for INC00610
INC00611,2023-05-11,WIP,P4,Asia,,70,Desc for INC00611
INC00612,2023-02-17,WIP,P2,Asia,,153,Desc for INC00612
INC00613,2023-04-09,New,P3,US,,102,Desc for INC00613
INC00614,2023-01-05,Closed,P3,US,2023-01-05,0,Desc for INC00614
INC00615,2023-02-12,New,P3,Europe,,158,Desc for INC00615
INC00616,2023-05-23,Closed,P2,US,2023-05-28,5,Desc for INC00616
INC00617,2023-04-27,WIP,P2,US,,84,Desc for INC00617
INC00618,2023-02-03,WIP,P2,Asia,,167,Desc for INC00618
INC00619,2023-03-06,Closed,P4,US,2023-03-06,0,Desc for INC00619
INC00620,2023-02-25,New,P4,Europe,,145,Desc for INC00620
INC00621,2023-03-27,Closed,P2,US,2023-03-27,0,Desc for INC00621
INC00622,2023-01-18,Closed,P2,Asia,2023-01-18,0,Desc for INC00622
INC00623,2023-01-17,WIP,P4,US,,184,Desc for INC00623
INC00624,2023-04-11,Closed,P4,Asia,2023-04-11,0,Desc for INC00624
INC00625,2022-12-12,New,P1,US,,220,Desc for INC00625
INC00626,2023-03-20,New,P2,US,,122,Desc for INC00626
INC00627,2023-05-04,Closed,P2,Asia,2023-05-15,11,Desc for INC00627
INC00628,2023-05-18,New,P1,Europe,,63,Desc for INC00628
INC00629,2023-05-06,WIP,P2,Asia,,75,Desc for INC00629
INC00630,2022-11-28,New,P2,Europe,,234,Desc for INC00630
INC00631,2023-04-29,Closed,P2,US,2023-05-03,4,Desc for INC00631
INC00632,2023-05-02,New,P2,Asia,,79,Desc for INC00632
INC00633,2023-01-29,New,P3,Asia,,172,Desc for INC00633
INC00634,2023-01-02,Closed,P2,Asia,2023-01-02,0,Desc for INC00634
INC00635,2023-05-05,Closed,P4,US,2023-05-14,9,Desc for INC00635
INC00636,2023-05-16,Closed,P3,US,2023-05-20,4,Desc for INC00636
INC00637,2023-06-01,New,P3,US,,49,Desc for INC00637
INC00638,2023-02-08,New,P2,US,,162,Desc for INC00638
INC00639,2022-12-28,New,P3,Asia,,204,Desc for INC00639
INC00640,2023-04-13,Closed,P2,US,2023-04-21,8,Desc for INC00640
INC00641,2023-01-05,Closed,P4,Asia,2023-01-05,0,Desc for INC00641
INC00642,2022-12-25,Closed,P2,US,2023-01-06,12,Desc for INC00642
INC00643,2023-06-11,New,P2,US,,39,Desc for INC00643
INC00644,2023-04-11,New,P1,Asia,,100,Desc for INC00644
INC00645,2023-05-05,Closed,P2,US,2023-05-06,1,Desc for INC00645
INC00646,2023-04-08,WIP,P4,US,,103,Desc for INC00646
INC00647,2023-05-09,New,P1,Asia,,72,Desc for INC00647
INC00648,2023-03-02,Closed,P2,US,2023-03-03,1,Desc for INC00648
INC00649,2023-05-15,New,P2,US,,66,Desc for INC00649
INC00650,2023-01-11,WIP,P4,US,,190,Desc for INC00650
INC00651,2022-12-09,WIP,P1,US,,223,Desc for INC00651
INC00652,2023-03-10,WIP,P4,US,,132,Desc for INC00652
INC00653,2023-03-12,New,P1,US,,130,Desc for INC00653
INC00654,2023-03-28,Closed,P1,Asia,2023-04-06,9,Desc for INC00654
INC00655,2023-05-27,New,P1,US,,54,Desc for INC00655
INC00656,2023-05-03,Closed,P2,Asia,2023-05-20,17,Desc for INC00656
INC00657,2023-02-23,Closed,P4,US,2023-02-24,1,Desc for INC00657
INC00658,2023-05-12,New,P2,Asia,,69,Desc for INC00658
INC00659,2023-03-13,New,P2,US,,129,Desc for INC00659
INC00660,2023-04-21,Closed,P4,US,2023-04-22,1,Desc for INC00660
INC00661,2023-03-13,New,P2,US,,129,Desc for INC00661
INC00662,2023-02-27,WIP,P2,US,,143,Desc for INC00662
INC00663,2023-03-26,Closed,P3,Europe,2023-03-31,5,Desc for INC00663
INC00664,2023-05-05,WIP,P4,Europe,,76,Desc for INC00664
INC00665,2023-04-18,New,P2,US,,93,Desc for INC00665
INC00666,2023-01-17,Closed,P1,US,2023-01-19,2,Desc for INC00666
INC00667,2023-02-02,New,P2,US,,168,Desc for INC00667
INC00668,2023-03-27,Closed,P1,Europe,2023-03-29,2,Desc for INC00668
INC00669,2023-05-27,Closed,P2,US,2023-06-01,5,Desc for INC00669
INC00670,2022-12-11,WIP,P4,Asia,,221,Desc for INC00670
INC00671,2023-03-19,New,P4,US,,123,Desc for INC00671
INC00672,2023-04-30,New,P3,US,,81,Desc for INC00672
INC00673,2022-12-02,New,P4,US,,230,Desc for INC00673
INC00674,2022-12-08,WIP,P2,Europe,,224,Desc for INC00674
INC00675,2023-02-18,Closed,P2,Europe,2023-02-21,3,Desc for INC00675
INC00676,2022-12-10,New,P2,Asia,,222,Desc for INC00676
INC00677,2023-04-09,Closed,P4,Europe,2023-04-16,7,Desc for INC00677
INC00678,2022-12-30,New,P1,US,,202,Desc for INC00678
INC00679,2023-04-29,WIP,P2,US,,82,Desc for INC00679
INC00680,2023-03-13,Closed,P4,US,2023-03-19,6,Desc for INC00680
INC00681,2023-03-12,New,P2,US,,130,Desc for INC00681
INC00682,2023-01-02,Closed,P2,Europe,2023-01-04,2,Desc for INC00682
INC00683,2023-04-29,Closed,P4,Asia,2023-05-04,5,Desc for INC00683
INC00684,2023-05-24,WIP,P1,US,,57,Desc for INC00684
INC00685,2023-04-08,Closed,P4,Europe,2023-04-17,9,Desc for INC00685
INC00686,2023-03-03,Closed,P2,Europe,2023-03-07,4,Desc for INC00686
INC00687,2023-05-04,WIP,P4,Asia,,77,Desc for INC00687
INC00688,2023-01-19,Closed,P4,Europe,2023-01-28,9,Desc for INC00688
INC00689,2023-03-16,WIP,P2,US,,126,Desc for INC00689
INC00690,2023-01-09,Closed,P2,Asia,2023-01-20,11,Desc for INC00690
INC00691,2023-01-07,New,P3,US,,194,Desc for INC00691
INC00692,2023-03-28,New,P3,US,,114,Desc for INC00692
INC00693,2023-05-29,Closed,P1,Asia,2023-06-01,3,Desc for INC00693
INC00694,2023-02-09,New,P2,US,,161,Desc for INC00694
INC00695,2023-06-02,Closed,P1,US,2023-06-11,9,Desc for INC00695
INC00696,2022-11-24,Closed,P3,US,2022-12-01,7,Desc for INC00696
INC00697,2023-05-24,New,P2,Asia,,57,Desc for INC00697
INC00698,2023-01-10,WIP,P1,US,,191,Desc for INC00698
INC00699,2023-04-23,New,P2,Europe,,88,Desc for INC00699
INC00700,2022-12-01,New,P2,US,,231,Desc for INC00700
INC00701,2023-05-02,Closed,P3,Asia,2023-05-10,8,Desc for INC00701
INC00702,2023-05-24,New,P2,Europe,,57,Desc for INC00702
INC00703,2022-12-26,New,P2,US,,206,Desc for INC00703
INC00704,2022-12-14,WIP,P4,US,,218,Desc for INC00704
INC00705,2023-06-04,Closed,P2,Asia,2023-06-09,5,Desc for INC00705
INC00706,2023-04-01,Closed,P2,US,2023-04-01,0,Desc for INC00706
INC00707,2023-05-23,Closed,P4,US,2023-05-26,3,Desc for INC00707
INC00708,2023-04-26,Closed,P4,US,2023-04-26,0,Desc for INC00708
INC00709,2023-03-06,New,P2,US,,136,Desc for INC00709
INC00710,2023-05-17,New,P1,US,,64,Desc for INC00710
INC00711,2023-04-04,Closed,P3,Europe,2023-04-05,1,Desc for INC00711
INC00712,2022-12-08,New,P2,US,,224,Desc for INC00712
INC00713,2023-01-17,Closed,P4,US,2023-01-27,10,Desc for INC00713
INC00714,2023-01-29,New,P4,Asia,,172,Desc for INC00714
INC00715,2023-03-02,WIP,P2,US,,140,Desc for INC00715
INC00716,2023-04-27,New,P3,US,,84,Desc for INC00716
INC00717,2023-03-05,Closed,P4,US,2023-03-07,2,Desc for INC00717
INC00718,2023-05-15,Closed,P2,US,2023-05-17,2,Desc for INC00718
INC00719,2022-12-24,Closed,P2,US,2022-12-24,0,Desc for INC00719
INC00720,2022-12-13,Closed,P1,US,2022-12-13,0,Desc for INC00720
INC00721,2023-06-08,New,P3,US,,42,Desc for INC00721
INC00722,2023-04-10,Closed,P2,Europe,2023-04-26,16,Desc for INC00722
INC00723,2022-11-24,New,P3,US,,238,Desc for INC00723
INC00724,2023-04-02,New,P2,US,,109,Desc for INC00724
INC00725,2023-04-03,New,P2,US,,108,Desc for INC00725
INC00726,2023-03-31,New,P2,US,,111,Desc for INC00726
INC00727,2023-04-05,Closed,P1,Asia,2023-04-11,6,Desc for INC00727
INC00728,2023-05-01,Closed,P2,Europe,2023-05-02,1,Desc for INC00728
INC00729,2023-05-12,Closed,P1,US,2023-05-23,11,Desc for INC00729
INC00730,2023-02-01,New,P1,US,,169,Desc for INC00730
INC00731,2023-04-02,Closed,P3,US,2023-04-05,3,Desc for INC00731
INC00732,2023-02-05,Closed,P2,US,2023-02-11,6,Desc for INC00732
INC00733,2023-02-23,WIP,P3,Asia,,147,Desc for INC00733
INC00734,2023-05-10,New,P4,US,,71,Desc for INC00734
INC00735,2023-02-15,Closed,P1,Asia,2023-02-15,0,Desc for INC00735
INC00736,2023-03-29,New,P2,Asia,,113,Desc for INC00736
INC00737,2023-06-01,New,P1,US,,49,Desc for INC00737
INC00738,2023-04-12,Closed,P2,Asia,2023-04-12,0,Desc for INC00738
INC00739,2023-05-25,WIP,P2,Asia,,56,Desc for INC00739
INC00740,2023-02-26,New,P1,US,,144,Desc for INC00740
INC00741,2022-12-15,Closed,P3,US,2022-12-15,0,Desc for INC00741
INC00742,2023-05-23,New,P2,US,,58,Desc for INC00742
INC00743,2023-04-03,WIP,P1,Europe,,108,Desc for INC00743
INC00744,2023-03-22,New,P2,US,,120,Desc for INC00744
INC00745,2023-03-02,New,P2,US,,140,Desc for INC00745
INC00746,2023-03-02,WIP,P1,Asia,,140,Desc for INC00746
INC00747,2023-04-25,New,P1,Europe,,86,Desc for INC00747
INC00748,2023-02-24,Closed,P4,US,2023-02-26,2,Desc for INC00748
INC00749,2023-03-04,New,P1,US,,138,Desc for INC00749
INC00750,2023-04-20,New,P1,US,,91,Desc for INC00750
INC00751,2023-03-07,New,P2,Europe,,135,Desc for INC00751
INC00752,2023-05-18,WIP,P3,Asia,,63,Desc for INC00752
INC00753,2023-01-11,New,P2,Europe,,190,Desc for INC00753
INC00754,2023-05-28,Closed,P2,Europe,2023-06-03,6,Desc for INC00754
INC00755,2023-01-11,WIP,P4,US,,190,Desc for INC00755
INC00756,2023-05-07,WIP,P4,US,,74,Desc for INC00756
INC00757,2022-11-26,Closed,P4,Europe,2022-12-02,6,Desc for INC00757
